region_id,tile_id,class_label,crs,centroid_lon,centroid_lat,area_m2,mean_elevation,mean_slope,mean_curvature,mean_roughness
27,T01_000893_1847_XN_04N191W__N09_065929_1853_XN_05N191W-DEM,plain,"PROJCS[""Mars (2015) - Sphere / Ocentric / Equirectangular, clon = 0"",GEOGCS[""Mars (2015) - Sphere / Ocentric"",DATUM[""Mars (2015) - Sphere"",SPHEROID[""Mars (2015) - Sphere"",3396190,0,AUTHORITY[""IAU"",""49900""]],AUTHORITY[""IAU"",""49900""]],PRIMEM[""Reference Meridian"",0,AUTHORITY[""IAU"",""49900""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""IAU"",""49900""]],PROJECTION[""Equirectangular""],PARAMETER[""standard_parallel_1"",0],PARAMETER[""central_meridian"",0],PARAMETER[""false_easting"",0],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH],AUTHORITY[""IAU"",""49910""]]",9977734.969696969,291414.8484848485,132000.0,-3901.571533203125,1.8357902765274048,0.00021271538571454585,1.1027584075927734
28,T01_000893_1847_XN_04N191W__N09_065929_1853_XN_05N191W-DEM,plain,"PROJCS[""Mars (2015) - Sphere / Ocentric / Equirectangular, clon = 0"",GEOGCS[""Mars (2015) - Sphere / Ocentric"",DATUM[""Mars (2015) - Sphere"",SPHEROID[""Mars (2015) - Sphere"",3396190,0,AUTHORITY[""IAU"",""49900""]],AUTHORITY[""IAU"",""49900""]],PRIMEM[""Reference Meridian"",0,AUTHORITY[""IAU"",""49900""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""IAU"",""49900""]],PROJECTION[""Equirectangular""],PARAMETER[""standard_parallel_1"",0],PARAMETER[""central_meridian"",0],PARAMETER[""false_easting"",0],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH],AUTHORITY[""IAU"",""49910""]]",9979808.767123288,291283.5616438356,58400.0,-3901.528564453125,1.8211770057678223,-0.0006330902106128633,1.1748981475830078
29,T01_000893_1847_XN_04N191W__N09_065929_1853_XN_05N191W-DEM,plain,"PROJCS[""Mars (2015) - Sphere / Ocentric / Equirectangular, clon = 0"",GEOGCS[""Mars (2015) - Sphere / Ocentric"",DATUM[""Mars (2015) - Sphere"",SPHEROID[""Mars (2015) - Sphere"",3396190,0,AUTHORITY[""IAU"",""49900""]],AUTHORITY[""IAU"",""49900""]],PRIMEM[""Reference Meridian"",0,AUTHORITY[""IAU"",""49900""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""IAU"",""49900""]],PROJECTION[""Equirectangular""],PARAMETER[""standard_parallel_1"",0],PARAMETER[""central_meridian"",0],PARAMETER[""false_easting"",0],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH],AUTHORITY[""IAU"",""49910""]]",9972470.267857144,291105.26785714284,89600.0,-3908.97705078125,1.798009991645813,-0.00012567418161779642,1.108085036277771
30,T01_000893_1847_XN_04N191W__N09_065929_1853_XN_05N191W-DEM,plain,"PROJCS[""Mars (2015) - Sphere / Ocentric / Equirectangular, clon = 0"",GEOGCS[""Mars (2015) - Sphere / Ocentric"",DATUM[""Mars (2015) - Sphere"",SPHEROID[""Mars (2015) - Sphere"",3396190,0,AUTHORITY[""IAU"",""49900""]],AUTHORITY[""IAU"",""49900""]],PRIMEM[""Reference Meridian"",0,AUTHORITY[""IAU"",""49900""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""IAU"",""49900""]],PROJECTION[""Equirectangular""],PARAMETER[""standard_parallel_1"",0],PARAMETER[""central_meridian"",0],PARAMETER[""false_easting"",0],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH],AUTHORITY[""IAU"",""49910""]]",9977656.505747126,290765.1494252874,174000.0,-3901.7431640625,1.7764211893081665,-0.00045372641761787236,1.1165614128112793
31,T01_000893_1847_XN_04N191W__N09_065929_1853_XN_05N191W-DEM,plain,"PROJCS[""Mars (2015) - Sphere / Ocentric / Equirectangular, clon = 0"",GEOGCS[""Mars (2015) - Sphere / Ocentric"",DATUM[""Mars (2015) - Sphere"",SPHEROID[""Mars (2015) - Sphere"",3396190,0,AUTHORITY[""IAU"",""49900""]],AUTHORITY[""IAU"",""49900""]],PRIMEM[""Reference Meridian"",0,AUTHORITY[""IAU"",""49900""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""IAU"",""49900""]],PROJECTION[""Equirectangular""],PARAMETER[""standard_parallel_1"",0],PARAMETER[""central_meridian"",0],PARAMETER[""false_easting"",0],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH],AUTHORITY[""IAU"",""49910""]]",9981007.814569537,290933.5099337748,60400.0,-3911.172119140625,1.842822790145874,-0.00026333486312069,1.1503173112869263
32,T01_000893_1847_XN_04N191W__N09_065929_1853_XN_05N191W-DEM,plain,"PROJCS[""Mars (2015) - Sphere / Ocentric / Equirectangular, clon = 0"",GEOGCS[""Mars (2015) - Sphere / Ocentric"",DATUM[""Mars (2015) - Sphere"",SPHEROID[""Mars (2015) - Sphere"",3396190,0,AUTHORITY[""IAU"",""49900""]],AUTHORITY[""IAU"",""49900""]],PRIMEM[""Reference Meridian"",0,AUTHORITY[""IAU"",""49900""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""IAU"",""49900""]],PROJECTION[""Equirectangular""],PARAMETER[""standard_parallel_1"",0],PARAMETER[""central_meridian"",0],PARAMETER[""false_easting"",0],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH],AUTHORITY[""IAU"",""49910""]]",9981174.857142856,290609.14285714284,70000.0,-3912.7900390625,1.754986047744751,-0.00029005517717450857,1.1341949701309204
33,T01_000893_1847_XN_04N191W__N09_065929_1853_XN_05N191W-DEM,plain,"PROJCS[""Mars (2015) - Sphere / Ocentric / Equirectangular, clon = 0"",GEOGCS[""Mars (2015) - Sphere / Ocentric"",DATUM[""Mars (2015) - Sphere"",SPHEROID[""Mars (2015) - Sphere"",3396190,0,AUTHORITY[""IAU"",""49900""]],AUTHORITY[""IAU"",""49900""]],PRIMEM[""Reference Meridian"",0,AUTHORITY[""IAU"",""49900""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""IAU"",""49900""]],PROJECTION[""Equirectangular""],PARAMETER[""standard_parallel_1"",0],PARAMETER[""central_meridian"",0],PARAMETER[""false_easting"",0],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH],AUTHORITY[""IAU"",""49910""]]",9973273.852140078,290450.5058365759,102800.0,-3912.590576171875,1.7526683807373047,-3.240889418520965e-05,1.0804040431976318
34,T01_000893_1847_XN_04N191W__N09_065929_1853_XN_05N191W-DEM,plain,"PROJCS[""Mars (2015) - Sphere / Ocentric / Equirectangular, clon = 0"",GEOGCS[""Mars (2015) - Sphere / Ocentric"",DATUM[""Mars (2015) - Sphere"",SPHEROID[""Mars (2015) - Sphere"",3396190,0,AUTHORITY[""IAU"",""49900""]],AUTHORITY[""IAU"",""49900""]],PRIMEM[""Reference Meridian"",0,AUTHORITY[""IAU"",""49900""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""IAU"",""49900""]],PROJECTION[""Equirectangular""],PARAMETER[""standard_parallel_1"",0],PARAMETER[""central_meridian"",0],PARAMETER[""false_easting"",0],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH],AUTHORITY[""IAU"",""49910""]]",9979341.782178218,290467.52475247526,40400.0,-3904.425537109375,1.8296817541122437,-0.0006908741779625416,1.2121057510375977
35,T01_000893_1847_XN_04N191W__N09_065929_1853_XN_05N191W-DEM,valley_or_depression,"PROJCS[""Mars (2015) - Sphere / Ocentric / Equirectangular, clon = 0"",GEOGCS[""Mars (2015) - Sphere / Ocentric"",DATUM[""Mars (2015) - Sphere"",SPHEROID[""Mars (2015) - Sphere"",3396190,0,AUTHORITY[""IAU"",""49900""]],AUTHORITY[""IAU"",""49900""]],PRIMEM[""Reference Meridian"",0,AUTHORITY[""IAU"",""49900""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""IAU"",""49900""]],PROJECTION[""Equirectangular""],PARAMETER[""standard_parallel_1"",0],PARAMETER[""central_meridian"",0],PARAMETER[""false_easting"",0],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH],AUTHORITY[""IAU"",""49910""]]",9976620.880503144,290281.38364779874,63600.0,-3906.0966796875,1.7230674028396606,-0.0010176441865041852,1.1655840873718262
36,T01_000893_1847_XN_04N191W__N09_065929_1853_XN_05N191W-DEM,plain,"PROJCS[""Mars (2015) - Sphere / Ocentric / Equirectangular, clon = 0"",GEOGCS[""Mars (2015) - Sphere / Ocentric"",DATUM[""Mars (2015) - Sphere"",SPHEROID[""Mars (2015) - Sphere"",3396190,0,AUTHORITY[""IAU"",""49900""]],AUTHORITY[""IAU"",""49900""]],PRIMEM[""Reference Meridian"",0,AUTHORITY[""IAU"",""49900""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""IAU"",""49900""]],PROJECTION[""Equirectangular""],PARAMETER[""standard_parallel_1"",0],PARAMETER[""central_meridian"",0],PARAMETER[""false_easting"",0],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH],AUTHORITY[""IAU"",""49910""]]",9972952.96875,290318.4375,51200.0,-3909.317138671875,1.7857234477996826,-0.000619242200627923,1.1234931945800781
37,T01_000893_1847_XN_04N191W__N09_065929_1853_XN_05N191W-DEM,plain,"PROJCS[""Mars (2015) - Sphere / Ocentric / Equirectangular, clon = 0"",GEOGCS[""Mars (2015) - Sphere / Ocentric"",DATUM[""Mars (2015) - Sphere"",SPHEROID[""Mars (2015) - Sphere"",3396190,0,AUTHORITY[""IAU"",""49900""]],AUTHORITY[""IAU"",""49900""]],PRIMEM[""Reference Meridian"",0,AUTHORITY[""IAU"",""49900""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""IAU"",""49900""]],PROJECTION[""Equirectangular""],PARAMETER[""standard_parallel_1"",0],PARAMETER[""central_meridian"",0],PARAMETER[""false_easting"",0],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH],AUTHORITY[""IAU"",""49910""]]",9981153.392857144,290277.14285714284,44800.0,-3914.583251953125,1.7597240209579468,5.967755350866355e-05,1.14473557472229
38,T01_000893_1847_XN_04N191W__N09_065929_1853_XN_05N191W-DEM,plain,"PROJCS[""Mars (2015) - Sphere / Ocentric / Equirectangular, clon = 0"",GEOGCS[""Mars (2015) - Sphere / Ocentric"",DATUM[""Mars (2015) - Sphere"",SPHEROID[""Mars (2015) - Sphere"",3396190,0,AUTHORITY[""IAU"",""49900""]],AUTHORITY[""IAU"",""49900""]],PRIMEM[""Reference Meridian"",0,AUTHORITY[""IAU"",""49900""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""IAU"",""49900""]],PROJECTION[""Equirectangular""],PARAMETER[""standard_parallel_1"",0],PARAMETER[""central_meridian"",0],PARAMETER[""false_easting"",0],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH],AUTHORITY[""IAU"",""49910""]]",9978983.518518519,290214.25925925927,43200.0,-3906.295654296875,1.8258843421936035,2.0662901079049334e-05,1.1684292554855347
39,T01_000893_1847_XN_04N191W__N09_065929_1853_XN_05N191W-DEM,plain,"PROJCS[""Mars (2015) - Sphere / Ocentric / Equirectangular, clon = 0"",GEOGCS[""Mars (2015) - Sphere / Ocentric"",DATUM[""Mars (2015) - Sphere"",SPHEROID[""Mars (2015) - Sphere"",3396190,0,AUTHORITY[""IAU"",""49900""]],AUTHORITY[""IAU"",""49900""]],PRIMEM[""Reference Meridian"",0,AUTHORITY[""IAU"",""49900""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""IAU"",""49900""]],PROJECTION[""Equirectangular""],PARAMETER[""standard_parallel_1"",0],PARAMETER[""central_meridian"",0],PARAMETER[""false_easting"",0],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH],AUTHORITY[""IAU"",""49910""]]",9980250.43478261,290015.1304347826,46000.0,-3907.93115234375,1.756075143814087,-0.0004917834885418415,1.0974808931350708
40,T01_000893_1847_XN_04N191W__N09_065929_1853_XN_05N191W-DEM,plain,"PROJCS[""Mars (2015) - Sphere / Ocentric / Equirectangular, clon = 0"",GEOGCS[""Mars (2015) - Sphere / Ocentric"",DATUM[""Mars (2015) - Sphere"",SPHEROID[""Mars (2015) - Sphere"",3396190,0,AUTHORITY[""IAU"",""49900""]],AUTHORITY[""IAU"",""49900""]],PRIMEM[""Reference Meridian"",0,AUTHORITY[""IAU"",""49900""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""IAU"",""49900""]],PROJECTION[""Equirectangular""],PARAMETER[""standard_parallel_1"",0],PARAMETER[""central_meridian"",0],PARAMETER[""false_easting"",0],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH],AUTHORITY[""IAU"",""49910""]]",9972698.490566038,289878.96226415096,84800.0,-3913.8681640625,1.7376794815063477,-0.0004669275658670813,1.1802998781204224
41,T01_000893_1847_XN_04N191W__N09_065929_1853_XN_05N191W-DEM,plain,"PROJCS[""Mars (2015) - Sphere / Ocentric / Equirectangular, clon = 0"",GEOGCS[""Mars (2015) - Sphere / Ocentric"",DATUM[""Mars (2015) - Sphere"",SPHEROID[""Mars (2015) - Sphere"",3396190,0,AUTHORITY[""IAU"",""49900""]],AUTHORITY[""IAU"",""49900""]],PRIMEM[""Reference Meridian"",0,AUTHORITY[""IAU"",""49900""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""IAU"",""49900""]],PROJECTION[""Equirectangular""],PARAMETER[""standard_parallel_1"",0],PARAMETER[""central_meridian"",0],PARAMETER[""false_easting"",0],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH],AUTHORITY[""IAU"",""49910""]]",9976205.523809524,289983.8095238095,42000.0,-3907.635009765625,1.8899034261703491,-0.0003302350523881614,1.1725753545761108
42,T01_000893_1847_XN_04N191W__N09_065929_1853_XN_05N191W-DEM,plain,"PROJCS[""Mars (2015) - Sphere / Ocentric / Equirectangular, clon = 0"",GEOGCS[""Mars (2015) - Sphere / Ocentric"",DATUM[""Mars (2015) - Sphere"",SPHEROID[""Mars (2015) - Sphere"",3396190,0,AUTHORITY[""IAU"",""49900""]],AUTHORITY[""IAU"",""49900""]],PRIMEM[""Reference Meridian"",0,AUTHORITY[""IAU"",""49900""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""IAU"",""49900""]],PROJECTION[""Equirectangular""],PARAMETER[""standard_parallel_1"",0],PARAMETER[""central_meridian"",0],PARAMETER[""false_easting"",0],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH],AUTHORITY[""IAU"",""49910""]]",9977243.984674329,289770.2681992337,104400.0,-3907.067626953125,1.8134557008743286,0.0002537334803491831,1.14676034450531
43,T01_000893_1847_XN_04N191W__N09_065929_1853_XN_05N191W-DEM,plain,"PROJCS[""Mars (2015) - Sphere / Ocentric / Equirectangular, clon = 0"",GEOGCS[""Mars (2015) - Sphere / Ocentric"",DATUM[""Mars (2015) - Sphere"",SPHEROID[""Mars (2015) - Sphere"",3396190,0,AUTHORITY[""IAU"",""49900""]],AUTHORITY[""IAU"",""49900""]],PRIMEM[""Reference Meridian"",0,AUTHORITY[""IAU"",""49900""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""IAU"",""49900""]],PROJECTION[""Equirectangular""],PARAMETER[""standard_parallel_1"",0],PARAMETER[""central_meridian"",0],PARAMETER[""false_easting"",0],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH],AUTHORITY[""IAU"",""49910""]]",9971630.697674418,289909.18604651163,68800.0,-3914.208984375,1.6865909099578857,-0.0007343762554228306,1.0620697736740112
44,T01_000893_1847_XN_04N191W__N09_065929_1853_XN_05N191W-DEM,plain,"PROJCS[""Mars (2015) - Sphere / Ocentric / Equirectangular, clon = 0"",GEOGCS[""Mars (2015) - Sphere / Ocentric"",DATUM[""Mars (2015) - Sphere"",SPHEROID[""Mars (2015) - Sphere"",3396190,0,AUTHORITY[""IAU"",""49900""]],AUTHORITY[""IAU"",""49900""]],PRIMEM[""Reference Meridian"",0,AUTHORITY[""IAU"",""49900""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""IAU"",""49900""]],PROJECTION[""Equirectangular""],PARAMETER[""standard_parallel_1"",0],PARAMETER[""central_meridian"",0],PARAMETER[""false_easting"",0],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH],AUTHORITY[""IAU"",""49910""]]",9972940.370370371,289959.44444444444,43200.0,-3913.055908203125,1.8502458333969116,-0.0003909824590664357,1.2572752237319946
45,T01_000893_1847_XN_04N191W__N09_065929_1853_XN_05N191W-DEM,plain,"PROJCS[""Mars (2015) - Sphere / Ocentric / Equirectangular, clon = 0"",GEOGCS[""Mars (2015) - Sphere / Ocentric"",DATUM[""Mars (2015) - Sphere"",SPHEROID[""Mars (2015) - Sphere"",3396190,0,AUTHORITY[""IAU"",""49900""]],AUTHORITY[""IAU"",""49900""]],PRIMEM[""Reference Meridian"",0,AUTHORITY[""IAU"",""49900""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""IAU"",""49900""]],PROJECTION[""Equirectangular""],PARAMETER[""standard_parallel_1"",0],PARAMETER[""central_meridian"",0],PARAMETER[""false_easting"",0],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH],AUTHORITY[""IAU"",""49910""]]",9974452.679738563,289803.66013071896,61200.0,-3914.67724609375,1.785855770111084,0.00033006854937411845,1.108047366142273
46,T01_000893_1847_XN_04N191W__N09_065929_1853_XN_05N191W-DEM,plain,"PROJCS[""Mars (2015) - Sphere / Ocentric / Equirectangular, clon = 0"",GEOGCS[""Mars (2015) - Sphere / Ocentric"",DATUM[""Mars (2015) - Sphere"",SPHEROID[""Mars (2015) - Sphere"",3396190,0,AUTHORITY[""IAU"",""49900""]],AUTHORITY[""IAU"",""49900""]],PRIMEM[""Reference Meridian"",0,AUTHORITY[""IAU"",""49900""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""IAU"",""49900""]],PROJECTION[""Equirectangular""],PARAMETER[""standard_parallel_1"",0],PARAMETER[""central_meridian"",0],PARAMETER[""false_easting"",0],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH],AUTHORITY[""IAU"",""49910""]]",9969287.567567568,289874.0540540541,44400.0,-3916.8056640625,1.6948490142822266,0.00011543618165887892,1.091288447380066
47,T01_000893_1847_XN_04N191W__N09_065929_1853_XN_05N191W-DEM,plain,"PROJCS[""Mars (2015) - Sphere / Ocentric / Equirectangular, clon = 0"",GEOGCS[""Mars (2015) - Sphere / Ocentric"",DATUM[""Mars (2015) - Sphere"",SPHEROID[""Mars (2015) - Sphere"",3396190,0,AUTHORITY[""IAU"",""49900""]],AUTHORITY[""IAU"",""49900""]],PRIMEM[""Reference Meridian"",0,AUTHORITY[""IAU"",""49900""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""IAU"",""49900""]],PROJECTION[""Equirectangular""],PARAMETER[""standard_parallel_1"",0],PARAMETER[""central_meridian"",0],PARAMETER[""false_easting"",0],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH],AUTHORITY[""IAU"",""49910""]]",9975471.647058824,289720.70588235295,136000.0,-3912.556640625,1.7716680765151978,-3.410881254239939e-05,1.033783197402954
48,T01_000893_1847_XN_04N191W__N09_065929_1853_XN_05N191W-DEM,plain,"PROJCS[""Mars (2015) - Sphere / Ocentric / Equirectangular, clon = 0"",GEOGCS[""Mars (2015) - Sphere / Ocentric"",DATUM[""Mars (2015) - Sphere"",SPHEROID[""Mars (2015) - Sphere"",3396190,0,AUTHORITY[""IAU"",""49900""]],AUTHORITY[""IAU"",""49900""]],PRIMEM[""Reference Meridian"",0,AUTHORITY[""IAU"",""49900""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""IAU"",""49900""]],PROJECTION[""Equirectangular""],PARAMETER[""standard_parallel_1"",0],PARAMETER[""central_meridian"",0],PARAMETER[""false_easting"",0],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH],AUTHORITY[""IAU"",""49910""]]",9978434.545454545,289678.3333333333,52800.0,-3907.75390625,1.7187979221343994,-0.00040751369670033455,1.1125036478042603
49,T01_000893_1847_XN_04N191W__N09_065929_1853_XN_05N191W-DEM,plain,"PROJCS[""Mars (2015) - Sphere / Ocentric / Equirectangular, clon = 0"",GEOGCS[""Mars (2015) - Sphere / Ocentric"",DATUM[""Mars (2015) - Sphere"",SPHEROID[""Mars (2015) - Sphere"",3396190,0,AUTHORITY[""IAU"",""49900""]],AUTHORITY[""IAU"",""49900""]],PRIMEM[""Reference Meridian"",0,AUTHORITY[""IAU"",""49900""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""IAU"",""49900""]],PROJECTION[""Equirectangular""],PARAMETER[""standard_parallel_1"",0],PARAMETER[""central_meridian"",0],PARAMETER[""false_easting"",0],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH],AUTHORITY[""IAU"",""49910""]]",9971549.928057553,289536.97841726616,55600.0,-3914.92529296875,1.8109371662139893,-0.0004737272101920098,1.1343380212783813
50,T01_000893_1847_XN_04N191W__N09_065929_1853_XN_05N191W-DEM,plain,"PROJCS[""Mars (2015) - Sphere / Ocentric / Equirectangular, clon = 0"",GEOGCS[""Mars (2015) - Sphere / Ocentric"",DATUM[""Mars (2015) - Sphere"",SPHEROID[""Mars (2015) - Sphere"",3396190,0,AUTHORITY[""IAU"",""49900""]],AUTHORITY[""IAU"",""49900""]],PRIMEM[""Reference Meridian"",0,AUTHORITY[""IAU"",""49900""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""IAU"",""49900""]],PROJECTION[""Equirectangular""],PARAMETER[""standard_parallel_1"",0],PARAMETER[""central_meridian"",0],PARAMETER[""false_easting"",0],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH],AUTHORITY[""IAU"",""49910""]]",9977526.42857143,289477.6785714286,44800.0,-3907.126708984375,1.7986112833023071,0.0004418503085616976,1.1962592601776123
51,T01_000893_1847_XN_04N191W__N09_065929_1853_XN_05N191W-DEM,plain,"PROJCS[""Mars (2015) - Sphere / Ocentric / Equirectangular, clon = 0"",GEOGCS[""Mars (2015) - Sphere / Ocentric"",DATUM[""Mars (2015) - Sphere"",SPHEROID[""Mars (2015) - Sphere"",3396190,0,AUTHORITY[""IAU"",""49900""]],AUTHORITY[""IAU"",""49900""]],PRIMEM[""Reference Meridian"",0,AUTHORITY[""IAU"",""49900""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""IAU"",""49900""]],PROJECTION[""Equirectangular""],PARAMETER[""standard_parallel_1"",0],PARAMETER[""central_meridian"",0],PARAMETER[""false_easting"",0],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH],AUTHORITY[""IAU"",""49910""]]",9980205.899280576,289485.8992805755,55600.0,-3911.55126953125,1.960935115814209,-0.000411234243074432,1.2213090658187866
